level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	18	1	16	0	39	1263	549	27	-1	
5	1	18	1	16	1	39	1263	216	23	91	KNDPM3AC1K7
5	1	18	1	16	2	264	1263	97	23	96	592094
5	1	18	1	16	3	456	1263	132	27	96	24,368.00
4	1	18	1	17	0	45	1313	355	23	-1	
5	1	18	1	17	1	45	1313	66	23	84	2019
5	1	18	1	17	2	172	1313	46	22	84	KIA
5	1	18	1	17	3	346	1313	54	23	95	SPC
4	1	18	1	18	0	39	1383	549	27	-1	
5	1	18	1	18	1	39	1383	216	23	91	KNDPM3AC7K7
5	1	18	1	18	2	264	1383	98	23	96	592830
5	1	18	1	18	3	456	1383	132	27	96	24,736.00
4	1	18	1	19	0	45	1433	355	23	-1	
5	1	18	1	19	1	45	1433	66	23	84	2019
5	1	18	1	19	2	172	1433	46	22	84	KIA
5	1	18	1	19	3	346	1433	54	23	95	SPC
4	1	18	1	20	0	39	1503	549	27	-1	
5	1	18	1	20	1	39	1503	201	23	88	KNDJP3A58K7
5	1	18	1	20	2	250	1503	96	23	96	644092
5	1	18	1	20	3	456	1503	132	27	96	20,859.00
4	1	18	1	21	0	45	1553	355	23	-1	
5	1	18	1	21	1	45	1553	66	23	84	2019
5	1	18	1	21	2	172	1553	46	22	84	KIA
5	1	18	1	21	3	346	1553	54	23	90	SOL
4	1	18	1	22	0	39	1623	549	27	-1	
5	1	18	1	22	1	39	1623	201	23	91	KNDJP3A54K7
5	1	18	1	22	2	250	1623	97	23	96	644817
5	1	18	1	22	3	456	1623	132	27	96	20,859.00
4	1	18	1	23	0	45	1673	355	23	-1	
5	1	18	1	23	1	45	1673	66	23	84	2019
5	1	18	1	23	2	172	1673	46	22	84	KIA
5	1	18	1	23	3	346	1673	54	23	90	SOL
4	1	18	1	24	0	39	1743	549	23	-1	
5	1	18	1	24	1	39	1743	201	23	92	KNDJP3A52K7
5	1	18	1	24	2	250	1743	97	23	96	645433
5	1	18	1	24	3	532	1743	56	23	94	0.00
4	1	18	1	25	0	45	1793	355	23	-1	
5	1	18	1	25	1	45	1793	66	23	84	2019
5	1	18	1	25	2	172	1793	46	22	84	KIA
5	1	18	1	25	3	346	1793	54	23	90	SOL
4	1	18	1	26	0	39	1864	549	23	-1	
5	1	18	1	26	1	39	1864	201	23	92	KNDJP3A54K7
5	1	18	1	26	2	250	1864	96	23	96	647524
5	1	18	1	26	3	532	1864	56	23	96	0.00
4	1	18	1	27	0	45	1914	355	23	-1	
5	1	18	1	27	1	45	1914	66	23	82	2019
5	1	18	1	27	2	172	1914	46	22	83	KIA
5	1	18	1	27	3	346	1914	54	23	80	SOL
4	1	18	1	28	0	39	1984	549	27	-1	
5	1	18	1	28	1	39	1984	201	23	92	KNDJP3A53K7
5	1	18	1	28	2	250	1984	97	23	96	650690
5	1	18	1	28	3	456	1984	132	27	95	21,231.00
4	1	18	1	29	0	45	2034	355	23	-1	
5	1	18	1	29	1	45	2034	66	23	82	2019
5	1	18	1	29	2	172	2034	46	22	83	KIA
5	1	18	1	29	3	346	2034	54	23	80	SOL
4	1	18	1	30	0	39	2104	549	27	-1	
5	1	18	1	30	1	39	2104	201	23	91	KNDJP3A58K7
5	1	18	1	30	2	250	2104	96	23	96	654704
5	1	18	1	30	3	456	2104	132	27	96	20,859.00
4	1	18	1	31	0	45	2154	355	23	-1	
5	1	18	1	31	1	45	2154	66	23	82	2019
5	1	18	1	31	2	172	2154	46	22	83	KIA
5	1	18	1	31	3	346	2154	54	23	80	SOL
4	1	18	1	32	0	39	2224	549	27	-1	
5	1	18	1	32	1	39	2224	201	23	92	KNDJP3A51K7
5	1	18	1	32	2	250	2224	97	23	95	655905
5	1	18	1	32	3	456	2224	132	27	96	22,257.00
level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	600	2350	-1	
2	1	1	0	0	0	66	0	534	88	-1	
3	1	1	1	0	0	66	0	534	88	-1	
4	1	1	1	1	0	66	0	534	88	-1	
5	1	1	1	1	1	66	6	229	64	94	CHASE
5	1	1	1	1	2	305	0	137	81	10	(er
5	1	1	1	1	3	444	9	156	79	0	inec
2	1	2	0	0	0	20	422	578	9	-1	
3	1	2	1	0	0	20	422	578	9	-1	
4	1	2	1	1	0	20	422	578	9	-1	
5	1	2	1	1	1	20	422	578	9	95	 
2	1	3	0	0	0	20	500	578	9	-1	
3	1	3	1	0	0	20	500	578	9	-1	
4	1	3	1	1	0	20	500	578	9	-1	
5	1	3	1	1	1	20	500	578	9	95	 
2	1	4	0	0	0	20	563	578	5	-1	
3	1	4	1	0	0	20	563	578	5	-1	
4	1	4	1	1	0	20	563	578	5	-1	
5	1	4	1	1	1	20	563	578	5	95	 
2	1	5	0	0	0	20	683	578	5	-1	
3	1	5	1	0	0	20	683	578	5	-1	
4	1	5	1	1	0	20	683	578	5	-1	
5	1	5	1	1	1	20	683	578	5	95	 
2	1	6	0	0	0	20	803	578	5	-1	
3	1	6	1	0	0	20	803	578	5	-1	
4	1	6	1	1	0	20	803	578	5	-1	
5	1	6	1	1	1	20	803	578	5	95	 
2	1	7	0	0	0	20	923	578	6	-1	
3	1	7	1	0	0	20	923	578	6	-1	
4	1	7	1	1	0	20	923	578	6	-1	
5	1	7	1	1	1	20	923	578	6	95	 
2	1	8	0	0	0	20	1044	578	5	-1	
3	1	8	1	0	0	20	1044	578	5	-1	
4	1	8	1	1	0	20	1044	578	5	-1	
5	1	8	1	1	1	20	1044	578	5	95	 
2	1	9	0	0	0	20	1164	578	5	-1	
3	1	9	1	0	0	20	1164	578	5	-1	
4	1	9	1	1	0	20	1164	578	5	-1	
5	1	9	1	1	1	20	1164	578	5	95	 
2	1	10	0	0	0	20	1284	578	5	-1	
3	1	10	1	0	0	20	1284	578	5	-1	
4	1	10	1	1	0	20	1284	578	5	-1	
5	1	10	1	1	1	20	1284	578	5	95	 
2	1	11	0	0	0	20	1404	578	5	-1	
3	1	11	1	0	0	20	1404	578	5	-1	
4	1	11	1	1	0	20	1404	578	5	-1	
5	1	11	1	1	1	20	1404	578	5	95	 
2	1	12	0	0	0	20	1524	578	6	-1	
3	1	12	1	0	0	20	1524	578	6	-1	
4	1	12	1	1	0	20	1524	578	6	-1	
5	1	12	1	1	1	20	1524	578	6	95	 
2	1	13	0	0	0	20	1645	578	5	-1	
3	1	13	1	0	0	20	1645	578	5	-1	
4	1	13	1	1	0	20	1645	578	5	-1	
5	1	13	1	1	1	20	1645	578	5	95	 
2	1	14	0	0	0	20	1765	578	5	-1	
3	1	14	1	0	0	20	1765	578	5	-1	
4	1	14	1	1	0	20	1765	578	5	-1	
5	1	14	1	1	1	20	1765	578	5	95	 
2	1	15	0	0	0	20	1885	578	5	-1	
3	1	15	1	0	0	20	1885	578	5	-1	
4	1	15	1	1	0	20	1885	578	5	-1	
5	1	15	1	1	1	20	1885	578	5	95	 
2	1	16	0	0	0	20	2005	578	6	-1	
3	1	16	1	0	0	20	2005	578	6	-1	
4	1	16	1	1	0	20	2005	578	6	-1	
5	1	16	1	1	1	20	2005	578	6	95	 
2	1	17	0	0	0	20	2126	578	5	-1	
3	1	17	1	0	0	20	2126	578	5	-1	
4	1	17	1	1	0	20	2126	578	5	-1	
5	1	17	1	1	1	20	2126	578	5	95	 
2	1	18	0	0	0	35	338	554	1847	-1	
3	1	18	1	0	0	35	338	554	1847	-1	
4	1	18	1	1	0	39	338	550	24	-1	
5	1	18	1	1	1	39	338	49	23	96	Full
5	1	18	1	1	2	98	338	80	23	96	Serial
5	1	18	1	1	3	189	338	111	23	96	Number
5	1	18	1	1	4	482	339	107	23	96	Current
4	1	18	1	2	0	37	378	551	28	-1	
5	1	18	1	2	1	37	379	65	23	87	Year
5	1	18	1	2	2	147	379	71	23	87	Make
5	1	18	1	2	3	347	379	53	23	96	Moc
5	1	18	1	2	4	465	378	123	28	95	Principal
4	1	18	1	3	0	35	456	365	29	-1	
5	1	18	1	3	1	35	456	125	23	96	Customer
5	1	18	1	3	2	163	456	153	23	95	Collateral
5	1	18	1	3	3	325	456	75	29	95	Type:
4	1	18	1	4	0	45	525	355	23	-1	
5	1	18	1	4	1	45	525	66	23	80	2019
5	1	18	1	4	2	172	525	46	22	80	KIA
5	1	18	1	4	3	346	525	54	23	89	SOL
4	1	18	1	5	0	39	596	549	27	-1	
5	1	18	1	5	1	39	596	201	23	92	KNDJP3A59K7
5	1	18	1	5	2	250	596	97	23	96	655957
5	1	18	1	5	3	456	596	132	27	96	22,257.00
4	1	18	1	6	0	45	646	355	23	-1	
5	1	18	1	6	1	45	646	66	23	82	2019
5	1	18	1	6	2	172	646	46	22	82	KIA
5	1	18	1	6	3	346	646	54	23	85	SOL
4	1	18	1	7	0	39	716	549	27	-1	
5	1	18	1	7	1	39	716	201	23	92	KNDJP3A50K7
5	1	18	1	7	2	250	716	97	23	96	655958
5	1	18	1	7	3	456	716	132	27	96	22,257.00
4	1	18	1	8	0	45	766	355	23	-1	
5	1	18	1	8	1	45	766	66	23	82	2019
5	1	18	1	8	2	172	766	46	22	82	KIA
5	1	18	1	8	3	346	766	54	23	85	SOL
4	1	18	1	9	0	39	836	549	27	-1	
5	1	18	1	9	1	39	836	201	23	92	KNDJP3A58K7
5	1	18	1	9	2	250	836	97	23	96	656050
5	1	18	1	9	3	456	836	132	27	95	21,231.00
4	1	18	1	10	0	45	886	355	23	-1	
5	1	18	1	10	1	45	886	66	23	82	2019
5	1	18	1	10	2	172	886	46	22	82	KIA
5	1	18	1	10	3	346	886	54	23	85	SOL
4	1	18	1	11	0	39	956	549	27	-1	
5	1	18	1	11	1	39	956	201	23	92	KNDJP3A54K7
5	1	18	1	11	2	250	956	97	23	96	656630
5	1	18	1	11	3	456	956	132	27	96	22,257.00
4	1	18	1	12	0	45	1006	355	23	-1	
5	1	18	1	12	1	45	1006	66	23	82	2019
5	1	18	1	12	2	172	1006	46	22	82	KIA
5	1	18	1	12	3	346	1006	54	23	85	SOL
4	1	18	1	13	0	39	1076	549	27	-1	
5	1	18	1	13	1	39	1076	201	23	92	KNDJP3A51K7
5	1	18	1	13	2	250	1076	97	23	96	657119
5	1	18	1	13	3	456	1076	132	27	96	22,257.00
4	1	18	1	14	0	45	1126	355	23	-1	
5	1	18	1	14	1	45	1126	66	23	82	2019
5	1	18	1	14	2	172	1126	46	22	82	KIA
5	1	18	1	14	3	346	1126	54	23	85	SOL
4	1	18	1	15	0	39	1197	549	27	-1	
5	1	18	1	15	1	39	1197	201	23	92	KNDJP3A58K7
5	1	18	1	15	2	250	1197	97	23	96	660423
5	1	18	1	15	3	456	1197	132	27	96	22,257.00
4	1	18	1	16	0	45	1247	355	23	-1	
5	1	18	1	16	1	45	1247	66	23	83	2019
5	1	18	1	16	2	172	1247	46	22	83	KIA
5	1	18	1	16	3	346	1247	54	23	80	SOL
4	1	18	1	17	0	39	1317	549	27	-1	
5	1	18	1	17	1	39	1317	201	23	91	KNDJP3A58K7
5	1	18	1	17	2	250	1317	97	23	96	661118
5	1	18	1	17	3	456	1317	132	27	96	22,257.00
4	1	18	1	18	0	45	1367	355	23	-1	
5	1	18	1	18	1	45	1367	66	23	83	2019
5	1	18	1	18	2	172	1367	46	22	83	KIA
5	1	18	1	18	3	346	1367	54	23	80	SOL
4	1	18	1	19	0	39	1437	549	27	-1	
5	1	18	1	19	1	39	1437	201	23	91	KNDJP3A55K7
5	1	18	1	19	2	250	1437	97	23	96	663070
5	1	18	1	19	3	456	1437	132	27	96	22,257.00
4	1	18	1	20	0	45	1487	355	23	-1	
5	1	18	1	20	1	45	1487	66	23	83	2019
5	1	18	1	20	2	172	1487	46	22	83	KIA
5	1	18	1	20	3	346	1487	54	23	80	SOL
4	1	18	1	21	0	39	1557	549	23	-1	
5	1	18	1	21	1	39	1557	201	23	91	KNDJP3A56K7
5	1	18	1	21	2	250	1557	93	23	96	667371
5	1	18	1	21	3	532	1557	56	23	96	0.00
4	1	18	1	22	0	45	1607	355	23	-1	
5	1	18	1	22	1	45	1607	66	23	83	2019
5	1	18	1	22	2	172	1607	46	22	83	KIA
5	1	18	1	22	3	346	1607	54	23	80	SOL
4	1	18	1	23	0	39	1677	549	27	-1	
5	1	18	1	23	1	39	1677	201	23	92	KNDJP3A52K7
5	1	18	1	23	2	250	1677	97	23	96	667478
5	1	18	1	23	3	456	1677	132	27	96	22,257.00
4	1	18	1	24	0	45	1727	355	23	-1	
5	1	18	1	24	1	45	1727	66	23	83	2019
5	1	18	1	24	2	172	1727	46	22	83	KIA
5	1	18	1	24	3	346	1727	54	23	80	SOL
4	1	18	1	25	0	39	1798	549	27	-1	
5	1	18	1	25	1	39	1798	202	23	91	KNDJN2A21K7
5	1	18	1	25	2	251	1798	98	23	96	669373
5	1	18	1	25	3	456	1798	132	27	96	20,144.00
4	1	18	1	26	0	45	1848	355	23	-1	
5	1	18	1	26	1	45	1848	66	23	81	2019
5	1	18	1	26	2	172	1848	46	22	87	KIA
5	1	18	1	26	3	346	1848	54	23	42	SOL
4	1	18	1	27	0	39	1918	549	27	-1	
5	1	18	1	27	1	39	1918	201	23	90	KNDJP3A58K7
5	1	18	1	27	2	250	1918	93	23	96	671471
5	1	18	1	27	3	456	1918	132	27	96	24,528.00
4	1	18	1	28	0	45	1968	355	23	-1	
5	1	18	1	28	1	45	1968	66	23	81	2019
5	1	18	1	28	2	172	1968	46	22	87	KIA
5	1	18	1	28	3	346	1968	54	23	42	SOL
4	1	18	1	29	0	39	2038	549	27	-1	
5	1	18	1	29	1	39	2038	202	23	90	KNDJN2A28K7
5	1	18	1	29	2	251	2038	98	23	96	672089
5	1	18	1	29	3	459	2038	129	27	96	18,980.00
4	1	18	1	30	0	45	2088	355	23	-1	
5	1	18	1	30	1	45	2088	66	23	81	2019
5	1	18	1	30	2	172	2088	46	22	87	KIA
5	1	18	1	30	3	346	2088	54	23	42	SOL
4	1	18	1	31	0	39	2158	549	27	-1	
5	1	18	1	31	1	39	2158	204	23	92	KNDJX3AA5K7
5	1	18	1	31	2	253	2158	94	23	96	680481
5	1	18	1	31	3	456	2158	132	27	96	23,264.00
2	1	19	0	0	0	45	2208	355	23	-1	
3	1	19	1	0	0	45	2208	355	23	-1	
4	1	19	1	1	0	45	2208	355	23	-1	
5	1	19	1	1	1	45	2208	66	23	96	2019
5	1	19	1	1	2	172	2208	46	22	95	KIA
5	1	19	1	1	3	346	2208	54	23	86	SOL
2	1	20	0	0	0	20	2246	578	5	-1	
3	1	20	1	0	0	20	2246	578	5	-1	
4	1	20	1	1	0	20	2246	578	5	-1	
5	1	20	1	1	1	20	2246	578	5	95	 
level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	600	2350	-1	
2	1	1	0	0	0	66	0	534	88	-1	
3	1	1	1	0	0	66	0	534	88	-1	
4	1	1	1	1	0	66	0	534	88	-1	
5	1	1	1	1	1	66	6	229	64	94	CHASE
5	1	1	1	1	2	305	0	137	81	10	(er
5	1	1	1	1	3	444	9	156	79	0	inec
2	1	2	0	0	0	20	422	578	9	-1	
3	1	2	1	0	0	20	422	578	9	-1	
4	1	2	1	1	0	20	422	578	9	-1	
5	1	2	1	1	1	20	422	578	9	95	 
2	1	3	0	0	0	20	500	578	9	-1	
3	1	3	1	0	0	20	500	578	9	-1	
4	1	3	1	1	0	20	500	578	9	-1	
5	1	3	1	1	1	20	500	578	9	95	 
2	1	4	0	0	0	20	629	578	5	-1	
3	1	4	1	0	0	20	629	578	5	-1	
4	1	4	1	1	0	20	629	578	5	-1	
5	1	4	1	1	1	20	629	578	5	95	 
2	1	5	0	0	0	20	749	578	5	-1	
3	1	5	1	0	0	20	749	578	5	-1	
4	1	5	1	1	0	20	749	578	5	-1	
5	1	5	1	1	1	20	749	578	5	95	 
2	1	6	0	0	0	20	869	578	5	-1	
3	1	6	1	0	0	20	869	578	5	-1	
4	1	6	1	1	0	20	869	578	5	-1	
5	1	6	1	1	1	20	869	578	5	95	 
2	1	7	0	0	0	20	989	578	6	-1	
3	1	7	1	0	0	20	989	578	6	-1	
4	1	7	1	1	0	20	989	578	6	-1	
5	1	7	1	1	1	20	989	578	6	95	 
2	1	8	0	0	0	20	1110	578	5	-1	
3	1	8	1	0	0	20	1110	578	5	-1	
4	1	8	1	1	0	20	1110	578	5	-1	
5	1	8	1	1	1	20	1110	578	5	95	 
2	1	9	0	0	0	20	1230	578	5	-1	
3	1	9	1	0	0	20	1230	578	5	-1	
4	1	9	1	1	0	20	1230	578	5	-1	
5	1	9	1	1	1	20	1230	578	5	95	 
2	1	10	0	0	0	20	1350	578	5	-1	
3	1	10	1	0	0	20	1350	578	5	-1	
4	1	10	1	1	0	20	1350	578	5	-1	
5	1	10	1	1	1	20	1350	578	5	95	 
2	1	11	0	0	0	20	1470	578	6	-1	
3	1	11	1	0	0	20	1470	578	6	-1	
4	1	11	1	1	0	20	1470	578	6	-1	
5	1	11	1	1	1	20	1470	578	6	95	 
2	1	12	0	0	0	20	1591	578	5	-1	
3	1	12	1	0	0	20	1591	578	5	-1	
4	1	12	1	1	0	20	1591	578	5	-1	
5	1	12	1	1	1	20	1591	578	5	95	 
2	1	13	0	0	0	20	1711	578	5	-1	
3	1	13	1	0	0	20	1711	578	5	-1	
4	1	13	1	1	0	20	1711	578	5	-1	
5	1	13	1	1	1	20	1711	578	5	95	 
2	1	14	0	0	0	20	1831	578	5	-1	
3	1	14	1	0	0	20	1831	578	5	-1	
4	1	14	1	1	0	20	1831	578	5	-1	
5	1	14	1	1	1	20	1831	578	5	95	 
2	1	15	0	0	0	20	1951	578	5	-1	
3	1	15	1	0	0	20	1951	578	5	-1	
4	1	15	1	1	0	20	1951	578	5	-1	
5	1	15	1	1	1	20	1951	578	5	95	 
2	1	16	0	0	0	20	2071	578	6	-1	
3	1	16	1	0	0	20	2071	578	6	-1	
4	1	16	1	1	0	20	2071	578	6	-1	
5	1	16	1	1	1	20	2071	578	6	95	 
2	1	17	0	0	0	20	2192	578	5	-1	
3	1	17	1	0	0	20	2192	578	5	-1	
4	1	17	1	1	0	20	2192	578	5	-1	
5	1	17	1	1	1	20	2192	578	5	95	 
2	1	18	0	0	0	35	338	554	1913	-1	
3	1	18	1	0	0	35	338	554	1913	-1	
4	1	18	1	1	0	39	338	550	24	-1	
5	1	18	1	1	1	39	338	49	23	96	Full
5	1	18	1	1	2	98	338	80	23	96	Serial
5	1	18	1	1	3	189	338	111	23	96	Number
5	1	18	1	1	4	482	339	107	23	96	Current
4	1	18	1	2	0	37	378	551	28	-1	
5	1	18	1	2	1	37	379	65	23	87	Year
5	1	18	1	2	2	147	379	71	23	87	Make
5	1	18	1	2	3	347	379	53	23	96	Moc
5	1	18	1	2	4	465	378	123	28	95	Principal
4	1	18	1	3	0	35	456	365	29	-1	
5	1	18	1	3	1	35	456	125	23	96	Customer
5	1	18	1	3	2	163	456	153	23	95	Collateral
5	1	18	1	3	3	325	456	75	29	95	Type:
4	1	18	1	4	0	39	541	549	27	-1	
5	1	18	1	4	1	39	541	202	23	91	KNDJN2A20K7
5	1	18	1	4	2	251	541	98	23	96	685323
5	1	18	1	4	3	459	541	129	27	96	18,912.00
4	1	18	1	5	0	45	591	355	23	-1	
5	1	18	1	5	1	45	591	66	23	83	2019
5	1	18	1	5	2	172	591	46	22	83	KIA
5	1	18	1	5	3	346	591	54	23	80	SOL
4	1	18	1	6	0	39	662	549	23	-1	
5	1	18	1	6	1	39	662	202	23	91	KNDJN2A23K7
5	1	18	1	6	2	251	662	98	23	95	685803
5	1	18	1	6	3	532	662	56	23	95	0.00
4	1	18	1	7	0	45	712	355	23	-1	
5	1	18	1	7	1	45	712	66	23	81	2019
5	1	18	1	7	2	172	712	46	22	87	KIA
5	1	18	1	7	3	346	712	54	23	42	SOL
4	1	18	1	8	0	39	782	549	27	-1	
5	1	18	1	8	1	39	782	202	23	88	KNDJN2A26K7
5	1	18	1	8	2	251	782	97	23	96	686282
5	1	18	1	8	3	456	782	132	27	96	20,144.00
4	1	18	1	9	0	45	832	355	23	-1	
5	1	18	1	9	1	45	832	66	23	81	2019
5	1	18	1	9	2	172	832	46	22	87	KIA
5	1	18	1	9	3	346	832	54	23	42	SOL
4	1	18	1	10	0	39	902	549	27	-1	
5	1	18	1	10	1	39	902	206	23	90	KNDJN2A2XK7
5	1	18	1	10	2	255	902	97	23	96	686558
5	1	18	1	10	3	456	902	132	27	96	20,144.00
4	1	18	1	11	0	45	952	355	23	-1	
5	1	18	1	11	1	45	952	66	23	81	2019
5	1	18	1	11	2	172	952	46	22	87	KIA
5	1	18	1	11	3	346	952	54	23	42	SOL
4	1	18	1	12	0	39	1022	549	23	-1	
5	1	18	1	12	1	39	1022	202	23	90	KNDJN2A24K7
5	1	18	1	12	2	251	1022	98	23	94	689455
5	1	18	1	12	3	532	1022	56	23	95	0.00
4	1	18	1	13	0	45	1072	355	23	-1	
5	1	18	1	13	1	45	1072	66	23	81	2019
5	1	18	1	13	2	172	1072	46	22	87	KIA
5	1	18	1	13	3	346	1072	54	23	42	SOL
4	1	18	1	14	0	39	1142	549	27	-1	
5	1	18	1	14	1	39	1142	202	23	91	KNDJN2A27K7
5	1	18	1	14	2	251	1142	98	23	96	690910
5	1	18	1	14	3	459	1142	129	27	96	18,980.00
4	1	18	1	15	0	45	1192	355	23	-1	
5	1	18	1	15	1	45	1192	66	23	81	2019
5	1	18	1	15	2	172	1192	46	22	87	KIA
5	1	18	1	15	3	346	1192	54	23	42	SOL
4	1	18	1	16	0	39	1263	549	23	-1	
5	1	18	1	16	1	39	1263	202	23	89	KNDJN2A29K7
5	1	18	1	16	2	251	1263	98	23	96	691038
5	1	18	1	16	3	532	1263	56	23	94	0.00
4	1	18	1	17	0	45	1313	355	23	-1	
5	1	18	1	17	1	45	1313	66	23	84	2019
5	1	18	1	17	2	172	1313	46	22	84	KIA
5	1	18	1	17	3	346	1313	54	23	82	SOL
4	1	18	1	18	0	39	1383	549	27	-1	
5	1	18	1	18	1	39	1383	202	23	89	KNDJN2A20K7
5	1	18	1	18	2	251	1383	97	23	96	691462
5	1	18	1	18	3	459	1383	129	27	95	18,980.00
4	1	18	1	19	0	45	1433	355	23	-1	
5	1	18	1	19	1	45	1433	66	23	84	2019
5	1	18	1	19	2	172	1433	46	22	84	KIA
5	1	18	1	19	3	346	1433	54	23	82	SOL
4	1	18	1	20	0	39	1503	549	27	-1	
5	1	18	1	20	1	39	1503	202	23	90	KNDJN2A28K7
5	1	18	1	20	2	251	1503	98	23	96	693783
5	1	18	1	20	3	459	1503	129	27	96	18,912.00
4	1	18	1	21	0	45	1553	355	23	-1	
5	1	18	1	21	1	45	1553	66	23	84	2019
5	1	18	1	21	2	172	1553	46	22	84	KIA
5	1	18	1	21	3	346	1553	54	23	90	SOL
4	1	18	1	22	0	39	1623	549	27	-1	
5	1	18	1	22	1	39	1623	206	23	91	KNDJN2A2XK7
5	1	18	1	22	2	255	1623	97	23	95	694353
5	1	18	1	22	3	456	1623	132	27	96	20,144.00
4	1	18	1	23	0	45	1673	355	23	-1	
5	1	18	1	23	1	45	1673	66	23	84	2019
5	1	18	1	23	2	172	1673	46	22	84	KIA
5	1	18	1	23	3	346	1673	54	23	90	SOL
4	1	18	1	24	0	39	1743	549	27	-1	
5	1	18	1	24	1	39	1743	202	23	91	KNDJN2A25K7
5	1	18	1	24	2	251	1743	98	23	96	694907
5	1	18	1	24	3	456	1743	132	27	96	20,144.00
4	1	18	1	25	0	45	1793	355	23	-1	
5	1	18	1	25	1	45	1793	66	23	84	2019
5	1	18	1	25	2	172	1793	46	22	84	KIA
5	1	18	1	25	3	346	1793	54	23	90	SOL
4	1	18	1	26	0	39	1864	549	27	-1	
5	1	18	1	26	1	39	1864	201	23	92	KNDJP3A56K7
5	1	18	1	26	2	250	1864	96	23	96	910516
5	1	18	1	26	3	456	1864	132	27	96	20,859.00
4	1	18	1	27	0	45	1914	355	23	-1	
5	1	18	1	27	1	45	1914	66	23	82	2019
5	1	18	1	27	2	172	1914	46	22	83	KIA
5	1	18	1	27	3	346	1914	54	23	80	SOL
4	1	18	1	28	0	39	1984	549	27	-1	
5	1	18	1	28	1	39	1984	201	23	90	KNDJP3A52K7
5	1	18	1	28	2	250	1984	97	23	96	911789
5	1	18	1	28	3	456	1984	132	27	96	22,257.00
4	1	18	1	29	0	45	2034	355	23	-1	
5	1	18	1	29	1	45	2034	66	23	82	2019
5	1	18	1	29	2	172	2034	46	22	83	KIA
5	1	18	1	29	3	346	2034	54	23	80	SOL
4	1	18	1	30	0	39	2104	549	27	-1	
5	1	18	1	30	1	39	2104	201	23	91	KNDJP3A56K7
5	1	18	1	30	2	250	2104	93	23	96	912301
5	1	18	1	30	3	456	2104	132	27	96	20,859.00
4	1	18	1	31	0	45	2154	355	23	-1	
5	1	18	1	31	1	45	2154	66	23	82	2019
5	1	18	1	31	2	172	2154	46	22	83	KIA
5	1	18	1	31	3	346	2154	54	23	80	SOL
4	1	18	1	32	0	39	2224	549	27	-1	
5	1	18	1	32	1	39	2224	201	23	91	KNDJP3A58K7
5	1	18	1	32	2	250	2224	96	23	96	912302
5	1	18	1	32	3	456	2224	132	27	96	22,257.00
level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	600	2350	-1	
2	1	1	0	0	0	66	0	534	88	-1	
3	1	1	1	0	0	66	0	534	88	-1	
4	1	1	1	1	0	66	0	534	88	-1	
5	1	1	1	1	1	66	6	229	64	94	CHASE
5	1	1	1	1	2	305	0	137	81	10	(er
5	1	1	1	1	3	444	9	156	79	0	inec
2	1	2	0	0	0	20	421	578	11	-1	
3	1	2	1	0	0	20	421	578	11	-1	
4	1	2	1	1	0	20	421	578	11	-1	
5	1	2	1	1	1	20	421	578	11	95	 
2	1	3	0	0	0	20	499	578	11	-1	
3	1	3	1	0	0	20	499	578	11	-1	
4	1	3	1	1	0	20	499	578	11	-1	
5	1	3	1	1	1	20	499	578	11	95	 
2	1	4	0	0	0	20	562	578	7	-1	
3	1	4	1	0	0	20	562	578	7	-1	
4	1	4	1	1	0	20	562	578	7	-1	
5	1	4	1	1	1	20	562	578	7	95	 
2	1	5	0	0	0	20	682	578	7	-1	
3	1	5	1	0	0	20	682	578	7	-1	
4	1	5	1	1	0	20	682	578	7	-1	
5	1	5	1	1	1	20	682	578	7	95	 
2	1	6	0	0	0	20	802	578	7	-1	
3	1	6	1	0	0	20	802	578	7	-1	
4	1	6	1	1	0	20	802	578	7	-1	
5	1	6	1	1	1	20	802	578	7	95	 
2	1	7	0	0	0	20	922	578	8	-1	
3	1	7	1	0	0	20	922	578	8	-1	
4	1	7	1	1	0	20	922	578	8	-1	
5	1	7	1	1	1	20	922	578	8	95	 
2	1	8	0	0	0	20	1043	578	15	-1	
3	1	8	1	0	0	20	1043	578	15	-1	
4	1	8	1	1	0	20	1043	578	15	-1	
5	1	8	1	1	1	20	1043	578	15	95	 
2	1	9	0	0	0	20	1125	578	11	-1	
3	1	9	1	0	0	20	1125	578	11	-1	
4	1	9	1	1	0	20	1125	578	11	-1	
5	1	9	1	1	1	20	1125	578	11	95	 
2	1	10	0	0	0	20	1151	578	11	-1	
3	1	10	1	0	0	20	1151	578	11	-1	
4	1	10	1	1	0	20	1151	578	11	-1	
5	1	10	1	1	1	20	1151	578	11	95	 
2	1	11	0	0	0	20	1229	578	11	-1	
3	1	11	1	0	0	20	1229	578	11	-1	
4	1	11	1	1	0	20	1229	578	11	-1	
5	1	11	1	1	1	20	1229	578	11	95	 
2	1	12	0	0	0	20	1358	578	7	-1	
3	1	12	1	0	0	20	1358	578	7	-1	
4	1	12	1	1	0	20	1358	578	7	-1	
5	1	12	1	1	1	20	1358	578	7	95	 
